epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,10826.1,0.94036,0.87696,1.12124,0.7392,0.78081,0.76671,0.64812,0.61349,0.49207,0.86088,0.00031882,0.00031882,0.00031882
43,11127.7,0.84754,0.79955,1.0586,0.74137,0.78228,0.77347,0.6505,0.63544,0.49531,0.86747,0.00031684,0.00031684,0.00031684
44,11365.5,0.80084,0.76936,1.03927,0.73157,0.82048,0.77843,0.65583,0.62816,0.47522,0.86624,0.00031486,0.00031486,0.00031486
45,11631.8,0.83735,0.79446,1.07414,0.76992,0.77072,0.78095,0.65912,0.61401,0.45551,0.86182,0.00031288,0.00031288,0.00031288
46,11897,0.87508,0.8276,1.11134,0.73989,0.78227,0.78372,0.65667,0.61293,0.50338,0.85967,0.0003109,0.0003109,0.0003109
47,12177.2,0.79944,0.75237,1.0372,0.71382,0.79166,0.78014,0.65771,0.59454,0.517,0.85657,0.00030892,0.00030892,0.00030892
48,12456.9,0.82919,0.78863,1.06374,0.66904,0.83094,0.7849,0.66268,0.60214,0.44896,0.85932,0.00030694,0.00030694,0.00030694
49,12714.1,0.83158,0.77948,1.06425,0.75571,0.80387,0.79137,0.67018,0.59716,0.43692,0.85799,0.00030496,0.00030496,0.00030496
50,12951.1,0.82329,0.7771,1.06188,0.70831,0.80193,0.79176,0.6684,0.59309,0.44496,0.855,0.00030298,0.00030298,0.00030298
51,13211.5,0.80511,0.74489,1.05853,0.69741,0.78736,0.78319,0.66632,0.60649,0.43539,0.85635,0.000301,0.000301,0.000301
52,13477.7,0.8285,0.75529,1.0635,0.80464,0.77216,0.77727,0.65761,0.64207,0.44053,0.86412,0.00029902,0.00029902,0.00029902
53,13718.4,0.81015,0.75448,1.05684,0.71573,0.84288,0.80082,0.67392,0.63504,0.42422,0.86174,0.00029704,0.00029704,0.00029704
54,13983,0.83208,0.78359,1.06501,0.70215,0.82525,0.79144,0.67286,0.59612,0.4253,0.85512,0.00029506,0.00029506,0.00029506
55,14282.7,0.8297,0.77395,1.07362,0.70471,0.81881,0.79406,0.67729,0.59933,0.42736,0.85643,0.00029308,0.00029308,0.00029308
56,14548.6,0.78445,0.72089,1.03824,0.71488,0.81016,0.80639,0.68146,0.61164,0.41699,0.85893,0.0002911,0.0002911,0.0002911
57,14780.6,0.7965,0.72711,1.05377,0.74086,0.82886,0.8231,0.68233,0.63574,0.4167,0.86502,0.00028912,0.00028912,0.00028912
58,15043.2,0.80596,0.71957,1.03747,0.74461,0.83355,0.81236,0.67528,0.59835,0.42274,0.85743,0.00028714,0.00028714,0.00028714
59,15347.3,0.83531,0.76,1.06353,0.72988,0.84433,0.81402,0.67679,0.5865,0.44275,0.8541,0.00028516,0.00028516,0.00028516
60,15601.8,0.79772,0.71374,1.07115,0.80708,0.78744,0.82072,0.68067,0.58859,0.47429,0.85549,0.00028318,0.00028318,0.00028318
61,15840,0.81729,0.73434,1.07419,0.73048,0.85436,0.83173,0.68688,0.60114,0.43168,0.85917,0.0002812,0.0002812,0.0002812
62,16088.2,0.79777,0.7173,1.04417,0.72452,0.79871,0.81525,0.68355,0.59304,0.45597,0.85594,0.00027922,0.00027922,0.00027922
63,16384.7,0.79376,0.70444,1.05571,0.73452,0.79893,0.8061,0.68479,0.57929,0.44487,0.85211,0.00027724,0.00027724,0.00027724
64,16676.5,0.782,0.68663,1.02897,0.76202,0.82123,0.82598,0.68775,0.57719,0.47603,0.8494,0.00027526,0.00027526,0.00027526
65,16929.3,0.76633,0.68652,1.02865,0.79474,0.81503,0.84584,0.70956,0.57381,0.46519,0.84954,0.00027328,0.00027328,0.00027328
66,17167.1,0.77994,0.69513,1.03307,0.77985,0.79647,0.83253,0.70703,0.58848,0.4484,0.85133,0.0002713,0.0002713,0.0002713
67,17453.9,0.82711,0.73594,1.05123,0.77631,0.84328,0.85179,0.72149,0.58628,0.42832,0.85127,0.00026932,0.00026932,0.00026932
68,17693.2,0.83196,0.72234,1.08106,0.77128,0.84635,0.85798,0.71949,0.61222,0.44474,0.85783,0.00026734,0.00026734,0.00026734
69,17903.6,0.78175,0.68903,1.03338,0.77188,0.88045,0.87226,0.72919,0.60552,0.41947,0.85867,0.00026536,0.00026536,0.00026536
70,18157.1,0.75225,0.66292,1.02759,0.82628,0.87677,0.90125,0.74064,0.59412,0.40187,0.85697,0.00026338,0.00026338,0.00026338
71,18402,0.78003,0.67698,1.0431,0.85391,0.8731,0.90761,0.74145,0.60204,0.41647,0.85756,0.0002614,0.0002614,0.0002614
72,18650.4,0.76543,0.67225,1.02144,0.81146,0.87587,0.89704,0.74396,0.57655,0.45237,0.85165,0.00025942,0.00025942,0.00025942
73,18924.3,0.7824,0.68531,1.04484,0.81732,0.85039,0.89647,0.74029,0.5973,0.45929,0.85583,0.00025744,0.00025744,0.00025744
74,19153.7,0.77809,0.68208,1.05086,0.82803,0.88137,0.90522,0.73559,0.64341,0.43638,0.8652,0.00025546,0.00025546,0.00025546
75,19427.4,0.75099,0.65595,1.01879,0.83773,0.88266,0.90319,0.73662,0.62674,0.42963,0.86192,0.00025348,0.00025348,0.00025348
76,19654.2,0.80949,0.67798,1.05484,0.79638,0.88423,0.88127,0.72726,0.59545,0.39957,0.85526,0.0002515,0.0002515,0.0002515
77,19880.3,0.79608,0.68145,1.04348,0.81026,0.91176,0.89297,0.73882,0.58231,0.3785,0.8534,0.00024952,0.00024952,0.00024952
78,20117.2,0.74066,0.65511,1.01618,0.8222,0.9094,0.90206,0.74969,0.59842,0.37521,0.8569,0.00024754,0.00024754,0.00024754
79,20374.9,0.75531,0.6525,1.03335,0.83276,0.8885,0.90516,0.75706,0.6022,0.36574,0.85772,0.00024556,0.00024556,0.00024556
80,20660.7,0.74558,0.62986,1.0048,0.81366,0.88235,0.90958,0.76177,0.58416,0.37124,0.85308,0.00024358,0.00024358,0.00024358
81,20909.3,0.80591,0.68603,1.06315,0.84871,0.86286,0.91586,0.76934,0.56867,0.35849,0.84953,0.0002416,0.0002416,0.0002416
82,21165.5,0.7733,0.64003,1.01479,0.87516,0.85677,0.92026,0.77748,0.5659,0.34184,0.84895,0.00023962,0.00023962,0.00023962
83,21409.3,0.75401,0.63611,1.02122,0.86278,0.87507,0.92013,0.77801,0.56245,0.34247,0.8483,0.00023764,0.00023764,0.00023764
84,21711.3,0.7298,0.62544,1.00826,0.84673,0.89758,0.91883,0.77958,0.56685,0.34612,0.84835,0.00023566,0.00023566,0.00023566
85,22010.8,0.76411,0.64585,1.03351,0.84991,0.91842,0.92184,0.78225,0.55788,0.33291,0.84693,0.00023368,0.00023368,0.00023368
86,22254.1,0.73989,0.62086,1.00851,0.85384,0.91148,0.92416,0.78215,0.59558,0.33726,0.85543,0.0002317,0.0002317,0.0002317
87,22478.3,0.75558,0.61504,1.02044,0.83219,0.90247,0.92214,0.77476,0.60115,0.35301,0.85722,0.00022972,0.00022972,0.00022972
88,22696.3,0.77158,0.64816,1.02905,0.86154,0.88932,0.93287,0.78643,0.55992,0.33426,0.84931,0.00022774,0.00022774,0.00022774
89,22955.8,0.72812,0.62072,1.0059,0.91366,0.92441,0.96224,0.81044,0.54507,0.31815,0.8462,0.00022576,0.00022576,0.00022576
90,23190.6,0.75341,0.63591,1.02593,0.92449,0.92724,0.96312,0.8043,0.57202,0.32946,0.85053,0.00022378,0.00022378,0.00022378
91,23474.7,0.76106,0.64469,1.02346,0.92727,0.91273,0.95573,0.79768,0.57028,0.33683,0.85036,0.0002218,0.0002218,0.0002218
92,23735.8,0.76177,0.62779,1.0207,0.91113,0.92072,0.9508,0.7938,0.56279,0.34174,0.84965,0.00021982,0.00021982,0.00021982
93,23986.9,0.74031,0.61695,1.01695,0.92135,0.89881,0.95687,0.79275,0.6085,0.34494,0.86027,0.00021784,0.00021784,0.00021784
94,24233.2,0.78275,0.64525,1.05329,0.92619,0.85237,0.95296,0.79909,0.57293,0.3584,0.85039,0.00021586,0.00021586,0.00021586
95,24480.8,0.78318,0.63598,1.04107,0.84706,0.92453,0.96042,0.80711,0.56129,0.3521,0.84746,0.00021388,0.00021388,0.00021388
96,24744.6,0.72855,0.59296,1.01984,0.89015,0.9266,0.97257,0.81039,0.57755,0.33503,0.85086,0.0002119,0.0002119,0.0002119
97,24979.3,0.74455,0.60875,1.00357,0.9147,0.93194,0.97536,0.81532,0.59987,0.32253,0.85572,0.00020992,0.00020992,0.00020992
98,25200.3,0.74208,0.62863,1.02325,0.90179,0.94106,0.97577,0.81946,0.59731,0.31775,0.85492,0.00020794,0.00020794,0.00020794
