epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,407.864,1.74506,2.10364,2.06049,0.18757,0.25,0.25256,0.10037,3.27505,2.55859,2.55864,0.000973861,0.000973861,0.000973861
44,418.221,1.83655,2.15862,1.95187,0.19805,0.35,0.29404,0.13395,3.1956,2.41982,2.24034,0.000957358,0.000957358,0.000957358
45,428.456,1.47599,2.12869,1.83869,0.21132,0.293,0.26758,0.12781,3.04541,2.50389,1.77246,0.000940855,0.000940855,0.000940855
46,440.098,1.44348,1.99321,1.80144,0.23565,0.2,0.23826,0.12141,3.20081,2.79938,1.84905,0.000924352,0.000924352,0.000924352
47,451.015,1.73127,2.08485,1.99764,0.19053,0.2,0.23498,0.12869,3.15758,2.80332,1.87629,0.000907848,0.000907848,0.000907848
48,461.207,1.76458,2.13979,2.05741,0.1597,0.36384,0.25411,0.13446,3.12045,2.83053,1.92862,0.000891345,0.000891345,0.000891345
49,471.854,1.6156,2.07915,1.86859,0.77625,0.18564,0.2525,0.12463,3.05263,2.9376,1.83181,0.000874842,0.000874842,0.000874842
50,482.634,1.64173,2.03963,1.92659,0.17102,0.225,0.26501,0.12839,3.09093,2.5585,1.7674,0.000858338,0.000858338,0.000858338
51,493.498,1.68251,2.01348,1.92015,0.20331,0.39414,0.28623,0.13801,3.1528,2.54651,1.76436,0.000841835,0.000841835,0.000841835
52,503.265,1.48526,2.0052,1.8582,0.18602,0.35,0.2778,0.11065,3.37991,2.69989,1.85713,0.000825332,0.000825332,0.000825332
53,513.612,1.68511,2.01148,1.95018,0.25494,0.375,0.32404,0.14247,3.35525,2.77043,1.95674,0.000808828,0.000808828,0.000808828
54,524.715,1.54284,2.037,1.92937,0.34408,0.33127,0.35909,0.15261,3.17552,2.47847,1.8942,0.000792325,0.000792325,0.000792325
55,536.196,1.55354,2.01345,1.87131,0.29798,0.3,0.31922,0.1263,3.07908,2.35877,1.85778,0.000775822,0.000775822,0.000775822
56,548.659,1.75195,1.94645,1.93835,0.81882,0.35,0.33543,0.12924,2.97846,2.3079,1.90162,0.000759318,0.000759318,0.000759318
57,559.335,1.63533,1.93195,1.90851,0.92102,0.39983,0.43681,0.20763,2.73601,2.02285,1.9199,0.000742815,0.000742815,0.000742815
58,569.738,1.45191,1.86053,1.77393,0.84758,0.39911,0.43027,0.15626,2.91856,2.03153,2.13103,0.000726312,0.000726312,0.000726312
59,579.582,1.6256,1.9304,1.84192,0.84207,0.425,0.44957,0.16063,2.90608,2.06413,2.07259,0.000709809,0.000709809,0.000709809
60,592.305,1.69305,1.91678,1.89473,0.90545,0.45,0.4557,0.14918,3.01064,2.15203,2.12128,0.000693305,0.000693305,0.000693305
61,603.872,1.4765,1.90734,1.82487,0.89079,0.45,0.47368,0.15905,2.94694,1.86916,2.23049,0.000676802,0.000676802,0.000676802
62,615.696,1.36572,1.7687,1.71674,0.85947,0.425,0.46507,0.19119,2.93267,2.10494,2.27809,0.000660299,0.000660299,0.000660299
63,625.488,1.39226,1.87656,1.729,0.83455,0.40455,0.45085,0.17841,2.97125,2.30705,2.2297,0.000643795,0.000643795,0.000643795
64,636.637,1.60609,1.96254,1.8657,0.32139,0.49498,0.42165,0.1659,2.99223,2.496,2.17235,0.000627292,0.000627292,0.000627292
65,646.93,1.70751,1.91499,1.84578,0.78787,0.475,0.42132,0.1449,3.10058,2.47293,2.15209,0.000610789,0.000610789,0.000610789
66,658.613,1.34079,1.8439,1.7257,0.77138,0.35,0.35295,0.13461,3.1704,2.26084,2.0277,0.000594286,0.000594286,0.000594286
67,668.773,1.4879,1.87723,1.77885,0.82265,0.40955,0.39349,0.13841,3.13699,2.20237,1.92535,0.000577782,0.000577782,0.000577782
68,679.72,1.30594,1.77601,1.70115,0.25292,0.46079,0.36153,0.13114,3.12867,2.2101,1.94753,0.000561279,0.000561279,0.000561279
69,690.563,1.5118,1.88251,1.8241,0.83709,0.475,0.42755,0.17365,3.17478,2.42136,2.0417,0.000544776,0.000544776,0.000544776
70,701.725,1.55798,1.87879,1.71788,0.89979,0.5,0.44515,0.19229,3.11101,2.42049,2.067,0.000528272,0.000528272,0.000528272
71,711.909,1.49583,1.70771,1.71925,0.90703,0.5,0.44866,0.21154,3.05187,2.33904,2.06696,0.000511769,0.000511769,0.000511769
72,722.993,1.46551,1.79021,1.82467,0.91437,0.48418,0.47565,0.20413,3.00067,2.00584,2.23486,0.000495266,0.000495266,0.000495266
73,734.008,1.57104,1.88028,1.82356,0.2985,0.45,0.37111,0.12942,3.20555,2.02119,2.40137,0.000478762,0.000478762,0.000478762
74,745.244,1.54566,1.85692,1.6978,0.29442,0.39401,0.37197,0.12104,3.2725,2.06923,2.48433,0.000462259,0.000462259,0.000462259
75,755.875,1.42082,1.61121,1.73215,0.27741,0.4,0.38019,0.13848,3.18924,2.06838,2.42921,0.000445756,0.000445756,0.000445756
76,768.461,1.32578,1.74318,1.71862,0.41553,0.4,0.44878,0.17673,2.87262,2.03378,2.21237,0.000429253,0.000429253,0.000429253
77,779.657,1.41451,1.73663,1.80863,0.36478,0.40484,0.43186,0.15512,2.86514,2.00117,2.1794,0.000412749,0.000412749,0.000412749
78,791.722,1.41136,1.7502,1.73401,0.38634,0.4249,0.42679,0.17376,2.69551,1.88013,2.06582,0.000396246,0.000396246,0.000396246
79,802.209,1.37877,1.75769,1.57258,0.35367,0.425,0.41539,0.16915,2.70098,1.88949,2.04941,0.000379743,0.000379743,0.000379743
80,813.463,1.51946,1.71655,1.66987,0.37763,0.38605,0.43586,0.13136,2.92948,1.97958,2.08976,0.000363239,0.000363239,0.000363239
81,824.404,1.35604,1.72124,1.66688,0.32982,0.33947,0.39253,0.11586,3.03721,1.93555,2.15525,0.000346736,0.000346736,0.000346736
82,835.322,1.33678,1.66986,1.69307,0.30575,0.4,0.39844,0.12215,3.04363,1.87243,2.11823,0.000330233,0.000330233,0.000330233
83,846.863,1.30179,1.65388,1.64902,0.82167,0.40602,0.38148,0.12267,3.0478,1.84421,2.08628,0.000313729,0.000313729,0.000313729
84,858.827,1.46484,1.72789,1.67057,0.8433,0.425,0.40075,0.13828,2.95095,1.84308,2.01263,0.000297226,0.000297226,0.000297226
85,868.981,1.35523,1.65684,1.66978,0.85304,0.42057,0.40388,0.13736,2.95616,1.94094,2.01533,0.000280723,0.000280723,0.000280723
86,879.765,1.26043,1.54984,1.59758,0.83197,0.4447,0.40086,0.14687,3.02765,2.13356,2.08886,0.00026422,0.00026422,0.00026422
87,891.019,1.27053,1.58875,1.60322,0.80782,0.40044,0.37832,0.13034,3.06842,2.13803,2.13383,0.000247716,0.000247716,0.000247716
88,901.994,1.25069,1.65559,1.57401,0.79602,0.4,0.36371,0.12158,3.0458,1.95929,2.24951,0.000231213,0.000231213,0.000231213
89,912.812,1.38814,1.6214,1.66036,0.30858,0.625,0.43178,0.14806,2.96595,1.75864,2.28286,0.00021471,0.00021471,0.00021471
90,923.1,1.28036,1.60919,1.62575,0.3849,0.65,0.41998,0.15914,2.88604,1.70575,2.22608,0.000198206,0.000198206,0.000198206
91,961.56,1.34514,1.60674,1.71497,0.40583,0.625,0.43288,0.16977,2.88631,1.70732,2.20426,0.000181703,0.000181703,0.000181703
