epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,12265.2,1.05773,1.06062,1.16566,0.50709,0.70703,0.65292,0.55367,0.61998,0.71301,0.8189,0.00023764,0.00023764,0.00023764
43,12549.9,1.04119,1.05685,1.15009,0.5216,0.71121,0.65931,0.5555,0.63355,0.71448,0.81855,0.00023368,0.00023368,0.00023368
44,12825.1,1.02533,1.01703,1.12951,0.5065,0.70614,0.65322,0.55471,0.61831,0.71236,0.81791,0.00022972,0.00022972,0.00022972
45,13105.7,1.05388,1.03954,1.15489,0.5706,0.65671,0.64428,0.54528,0.62461,0.75787,0.81961,0.00022576,0.00022576,0.00022576
46,13383.6,1.01849,1.00733,1.13803,0.58453,0.6989,0.6543,0.55353,0.62731,0.66254,0.82117,0.0002218,0.0002218,0.0002218
47,13666.5,0.97858,0.94278,1.10875,0.5648,0.72418,0.65271,0.55954,0.58507,0.65653,0.8159,0.00021784,0.00021784,0.00021784
48,13945.1,0.99125,0.96357,1.12472,0.63118,0.61513,0.63992,0.54633,0.5805,0.72626,0.81385,0.00021388,0.00021388,0.00021388
49,14218.7,0.95627,0.95373,1.07696,0.61114,0.66678,0.64604,0.55037,0.58997,0.71072,0.81425,0.00020992,0.00020992,0.00020992
50,14498.4,1.00696,0.97596,1.10932,0.60906,0.70312,0.65964,0.56189,0.57791,0.705,0.81388,0.00020596,0.00020596,0.00020596
51,14784.6,0.95853,0.93906,1.10166,0.60514,0.70924,0.64984,0.55266,0.58517,0.73428,0.81489,0.000202,0.000202,0.000202
52,15062,0.97465,0.9434,1.11644,0.57042,0.71003,0.65459,0.55238,0.61803,0.69505,0.81762,0.00019804,0.00019804,0.00019804
53,15333.3,1.00546,0.93847,1.11529,0.56759,0.71419,0.65752,0.55357,0.6246,0.67231,0.81839,0.00019408,0.00019408,0.00019408
54,15621.7,0.91747,0.87327,1.0728,0.57366,0.69401,0.65922,0.56227,0.58673,0.62236,0.81336,0.00019012,0.00019012,0.00019012
55,15912,1.02197,0.95669,1.14719,0.60599,0.68585,0.65561,0.55987,0.58478,0.62899,0.81389,0.00018616,0.00018616,0.00018616
56,16193.9,0.98849,0.90909,1.10962,0.69764,0.68348,0.67329,0.57338,0.59881,0.60812,0.81531,0.0001822,0.0001822,0.0001822
57,16487.3,0.98922,0.92182,1.11207,0.70216,0.69397,0.68384,0.58365,0.59236,0.59885,0.81529,0.00017824,0.00017824,0.00017824
58,16778.2,0.95288,0.90119,1.0979,0.63834,0.78274,0.69855,0.59196,0.59639,0.58257,0.81481,0.00017428,0.00017428,0.00017428
59,17055.4,0.95117,0.89112,1.09662,0.68026,0.75227,0.71115,0.60061,0.61032,0.56561,0.81448,0.00017032,0.00017032,0.00017032
60,17352.6,0.95636,0.87699,1.09366,0.67981,0.78076,0.70289,0.60333,0.57187,0.56541,0.81087,0.00016636,0.00016636,0.00016636
61,17646.8,0.95861,0.92329,1.11099,0.67565,0.79702,0.70372,0.60646,0.56097,0.56524,0.811,0.0001624,0.0001624,0.0001624
62,17930.7,0.94867,0.86472,1.0927,0.7237,0.72165,0.70608,0.60708,0.55895,0.5932,0.81103,0.00015844,0.00015844,0.00015844
63,18213.7,0.92764,0.86437,1.08494,0.70363,0.77064,0.71294,0.60961,0.57228,0.55555,0.81245,0.00015448,0.00015448,0.00015448
64,18489.9,0.93566,0.88724,1.09499,0.73678,0.76758,0.72206,0.61771,0.56465,0.54336,0.81236,0.00015052,0.00015052,0.00015052
65,18774.6,0.96477,0.87142,1.10857,0.73817,0.78741,0.719,0.61533,0.55978,0.54066,0.81228,0.00014656,0.00014656,0.00014656
66,19052.9,0.95898,0.89474,1.09555,0.74148,0.75719,0.7175,0.61065,0.56814,0.54951,0.81361,0.0001426,0.0001426,0.0001426
67,19349.8,0.91161,0.83366,1.06895,0.7488,0.75467,0.71806,0.61208,0.57352,0.54139,0.81279,0.00013864,0.00013864,0.00013864
