epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,12044,1.18724,1.863,1.27138,0.42939,0.54531,0.52621,0.45784,0.64182,1.80453,0.85933,8.9996e-05,8.9996e-05,8.9996e-05
42,12337.5,1.20482,1.82909,1.28061,0.4045,0.57239,0.54418,0.47336,0.64241,1.75823,0.86053,8.85209e-05,8.85209e-05,8.85209e-05
43,12621.8,1.17605,1.8257,1.25877,0.40823,0.57127,0.54943,0.47446,0.65949,1.73087,0.86568,8.70458e-05,8.70458e-05,8.70458e-05
44,12908.7,1.14237,1.7871,1.23618,0.37713,0.58779,0.52858,0.45801,0.65661,1.77539,0.86785,8.55707e-05,8.55707e-05,8.55707e-05
45,13201.9,1.18575,1.82607,1.26578,0.37426,0.59085,0.51358,0.44567,0.6507,1.82281,0.86714,8.40956e-05,8.40956e-05,8.40956e-05
46,13494.9,1.15532,1.76778,1.25171,0.45903,0.5481,0.54401,0.4753,0.63549,1.72912,0.86201,8.26205e-05,8.26205e-05,8.26205e-05
47,13803.6,1.08809,1.65158,1.19839,0.54914,0.55416,0.57851,0.50546,0.63736,1.6398,0.85853,8.11454e-05,8.11454e-05,8.11454e-05
48,14106.4,1.12381,1.68132,1.22496,0.54459,0.57164,0.5984,0.52328,0.63668,1.59275,0.85779,7.96703e-05,7.96703e-05,7.96703e-05
49,14393.3,1.07296,1.65702,1.17101,0.58367,0.54301,0.59896,0.52315,0.63808,1.60042,0.85809,7.81952e-05,7.81952e-05,7.81952e-05
50,14690,1.12679,1.64795,1.20406,0.52199,0.57078,0.57457,0.50158,0.63885,1.70213,0.85882,7.67201e-05,7.67201e-05,7.67201e-05
51,14984.9,1.08492,1.60714,1.19516,0.44194,0.62023,0.57396,0.50187,0.63031,1.71379,0.85774,7.5245e-05,7.5245e-05,7.5245e-05
52,15275.1,1.09128,1.6069,1.20701,0.50548,0.60161,0.61295,0.53579,0.62814,1.56783,0.85827,7.37699e-05,7.37699e-05,7.37699e-05
53,15573.8,1.10931,1.56287,1.20672,0.50027,0.60177,0.6228,0.54403,0.63302,1.51425,0.85924,7.22948e-05,7.22948e-05,7.22948e-05
54,15862.2,1.03766,1.52791,1.15765,0.6209,0.55663,0.64063,0.55794,0.63881,1.47447,0.86015,7.08197e-05,7.08197e-05,7.08197e-05
55,16137.6,1.15316,1.62446,1.23942,0.57958,0.60287,0.64915,0.56308,0.65017,1.43412,0.86115,6.93446e-05,6.93446e-05,6.93446e-05
56,16436.1,1.11781,1.56688,1.20889,0.5308,0.63085,0.65987,0.57397,0.64366,1.41321,0.85882,6.78695e-05,6.78695e-05,6.78695e-05
57,16727,1.10824,1.54872,1.20585,0.60605,0.57474,0.65596,0.57396,0.6305,1.43053,0.85604,6.63944e-05,6.63944e-05,6.63944e-05
58,17017.8,1.07559,1.5166,1.19185,0.5354,0.60149,0.65361,0.57445,0.61366,1.45544,0.85269,6.49193e-05,6.49193e-05,6.49193e-05
59,17321.1,1.08407,1.53676,1.19204,0.58389,0.60455,0.66642,0.58276,0.62271,1.39718,0.85413,6.34442e-05,6.34442e-05,6.34442e-05
60,17609.3,1.07748,1.48905,1.17643,0.57813,0.63702,0.68016,0.59019,0.64297,1.34667,0.85694,6.19691e-05,6.19691e-05,6.19691e-05
61,17906.8,1.08503,1.52651,1.20379,0.60934,0.62353,0.67316,0.58146,0.64863,1.36813,0.85814,6.0494e-05,6.0494e-05,6.0494e-05
62,18210.4,1.09092,1.48342,1.18348,0.55685,0.61901,0.65734,0.57133,0.63917,1.439,0.85602,5.90189e-05,5.90189e-05,5.90189e-05
63,18524.1,1.06107,1.50201,1.17456,0.58169,0.6607,0.69473,0.6069,0.62526,1.33398,0.85359,5.75438e-05,5.75438e-05,5.75438e-05
64,18826.8,1.06581,1.50395,1.18864,0.63389,0.67686,0.71164,0.6204,0.62807,1.26372,0.85475,5.60687e-05,5.60687e-05,5.60687e-05
65,19144.3,1.08221,1.47272,1.19085,0.64879,0.65771,0.70568,0.6138,0.63445,1.27745,0.85659,5.45936e-05,5.45936e-05,5.45936e-05
66,19480.6,1.07814,1.47702,1.18332,0.6016,0.65235,0.68274,0.59499,0.63267,1.34685,0.85691,5.31185e-05,5.31185e-05,5.31185e-05
67,19781.5,1.02446,1.40952,1.14807,0.54266,0.68392,0.68343,0.59894,0.61611,1.33468,0.85389,5.16434e-05,5.16434e-05,5.16434e-05
68,20074.4,1.10172,1.45298,1.19918,0.63784,0.67506,0.71973,0.63037,0.61318,1.22472,0.85246,5.01683e-05,5.01683e-05,5.01683e-05
69,20370.5,0.97378,1.36508,1.12031,0.69493,0.67927,0.736,0.64462,0.61689,1.17043,0.85275,4.86932e-05,4.86932e-05,4.86932e-05
70,20656.1,1.04122,1.3989,1.17301,0.7394,0.69638,0.75296,0.65717,0.62821,1.11678,0.85388,4.72181e-05,4.72181e-05,4.72181e-05
71,20957.5,1.04288,1.37546,1.16552,0.7655,0.6917,0.7538,0.65521,0.63626,1.12674,0.85428,4.5743e-05,4.5743e-05,4.5743e-05
72,21263.3,1.04012,1.39391,1.1806,0.70619,0.68974,0.7391,0.64149,0.64096,1.17917,0.85377,4.42679e-05,4.42679e-05,4.42679e-05
73,21562.5,0.99948,1.3794,1.14168,0.63231,0.70761,0.73339,0.63854,0.6385,1.19522,0.85301,4.27928e-05,4.27928e-05,4.27928e-05
74,21861.7,1.05084,1.39574,1.16764,0.65961,0.70562,0.73895,0.64572,0.6283,1.16471,0.85185,4.13177e-05,4.13177e-05,4.13177e-05
75,22166.8,1.08015,1.41246,1.19396,0.66782,0.71071,0.74466,0.65115,0.6268,1.13667,0.85241,3.98426e-05,3.98426e-05,3.98426e-05
76,22453.3,1.04628,1.3653,1.16422,0.67269,0.70406,0.7403,0.64995,0.62238,1.14165,0.85196,3.83675e-05,3.83675e-05,3.83675e-05
