epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1078.85,2.4295,3.07793,2.72335,0.00164,0.125,0.00205,0.00083,4.53525,3.72512,3.77985,0.00122141,0.00122141,0.00122141
29,1127.16,2.17717,2.93842,2.64466,0.00188,0.125,0.00302,0.00077,4.68145,4.64128,3.75028,0.00120491,0.00120491,0.00120491
30,1161.99,2.06357,2.71659,2.59769,0.00032,0.025,0.0002,2e-05,4.98877,4.82765,3.67356,0.0011884,0.0011884,0.0011884
31,1199.56,2.1858,2.86074,2.7605,0,0,0,0,5.11105,5.04787,3.85148,0.0011719,0.0011719,0.0011719
32,1256.01,2.01858,2.73806,2.56646,0,0,0,0,5.01565,4.74587,3.72739,0.0011554,0.0011554,0.0011554
33,1298.84,2.121,2.84779,2.58518,0.00133,0.1,0.00105,0.00029,4.87859,4.68687,4.02673,0.00113889,0.00113889,0.00113889
34,1333.73,2.05209,2.70443,2.59105,0.00289,0.3,0.00796,0.00177,4.60278,4.42297,3.64502,0.00112239,0.00112239,0.00112239
35,1377.65,2.27017,3.0446,2.68897,0.00439,0.375,0.01035,0.00277,4.33362,4.33277,3.61543,0.00110589,0.00110589,0.00110589
36,1418.66,1.96416,2.8254,2.57948,0.00391,0.45,0.00846,0.00232,4.17947,4.25521,3.80004,0.00108938,0.00108938,0.00108938
37,1460.38,2.09124,2.83405,2.60213,0.0038,0.4,0.00473,0.00142,4.19039,4.74369,3.49305,0.00107288,0.00107288,0.00107288
38,1497.04,1.8877,2.77892,2.57438,0.00295,0.325,0.0036,0.00081,4.34763,5.01086,3.33157,0.00105638,0.00105638,0.00105638
39,1540.64,1.93022,2.64038,2.46889,0.0033,0.35,0.00328,0.00088,4.38618,4.96885,3.44496,0.00103987,0.00103987,0.00103987
40,1579.78,2.03598,2.83118,2.59099,0.01335,0.05,0.00653,0.00236,4.19067,4.51092,3.41287,0.00102337,0.00102337,0.00102337
41,1616.17,2.08914,2.62021,2.57218,0.02339,0.05,0.01123,0.00401,4.27328,3.96967,3.20488,0.00100687,0.00100687,0.00100687
42,1657.33,1.92508,2.61585,2.49378,0.00293,0.2,0.00398,0.0014,4.33378,4.21361,3.07615,0.000990365,0.000990365,0.000990365
43,1692.3,1.95707,2.51917,2.47881,0.00546,0.2,0.00517,0.00199,4.31268,4.62069,3.03238,0.000973861,0.000973861,0.000973861
44,1738.07,2.23411,2.71707,2.54544,0.00562,0.225,0.00685,0.00205,4.32769,4.71751,3.06025,0.000957358,0.000957358,0.000957358
45,1786.55,1.82547,2.45458,2.4531,0.00395,0.175,0.00368,0.00119,4.63518,4.14411,3.54745,0.000940855,0.000940855,0.000940855
46,1823.03,1.80784,2.34959,2.60429,0.00261,0.1,0.0026,0.00066,4.72981,4.12101,3.69747,0.000924352,0.000924352,0.000924352
47,1868.52,2.06239,2.59546,2.5646,0.00246,0.125,0.00401,0.00127,4.59797,3.90564,3.59927,0.000907848,0.000907848,0.000907848
48,1910.34,2.07415,2.55557,2.53395,0.00121,0.15,0.00657,0.00206,4.58424,3.97594,3.60255,0.000891345,0.000891345,0.000891345
49,1952.9,1.91216,2.429,2.45912,0.51095,0.025,0.00385,0.00196,4.61303,4.90186,3.6164,0.000874842,0.000874842,0.000874842
50,1988.43,1.89058,2.43066,2.46619,0.5182,0.1,0.00753,0.00213,4.43709,4.19961,3.18081,0.000858338,0.000858338,0.000858338
51,2023.57,2.19775,2.50462,2.51984,0.00832,0.15,0.0094,0.00266,4.27918,3.85067,2.9372,0.000841835,0.000841835,0.000841835
52,2059.19,1.89984,2.39162,2.44895,0.00991,0.4,0.01454,0.0032,4.22641,4.64484,3.16658,0.000825332,0.000825332,0.000825332
53,2093.84,1.85567,2.44909,2.31088,0.00868,0.35,0.01677,0.00304,4.29929,4.65943,3.27246,0.000808828,0.000808828,0.000808828
54,2128.8,1.78545,2.32127,2.41958,0.00514,0.325,0.0084,0.00226,4.32786,4.62387,3.33882,0.000792325,0.000792325,0.000792325
55,2164.62,2.0061,2.418,2.47488,0.00503,0.275,0.0078,0.00199,4.32893,4.48583,3.31621,0.000775822,0.000775822,0.000775822
56,2204.44,1.97651,2.3973,2.40862,0.00425,0.225,0.00544,0.00121,4.30068,4.51808,3.34795,0.000759318,0.000759318,0.000759318
57,2241.53,1.89735,2.45651,2.35605,0.01166,0.1,0.00818,0.00185,4.32277,4.12141,3.34186,0.000742815,0.000742815,0.000742815
58,2277.95,1.77914,2.37427,2.31177,0.56932,0.05,0.01691,0.00431,4.4659,3.91617,3.45154,0.000726312,0.000726312,0.000726312
59,2313.06,1.81502,2.39415,2.29931,0.53522,0.05,0.00839,0.003,4.43512,4.5609,3.43877,0.000709809,0.000709809,0.000709809
60,2349.94,1.90706,2.33904,2.34672,0.52326,0.025,0.00714,0.00371,4.41658,4.48299,3.49185,0.000693305,0.000693305,0.000693305
61,2399.57,1.83146,2.40938,2.49443,0.0086,0.025,0.00634,0.00212,4.40771,3.31103,3.42901,0.000676802,0.000676802,0.000676802
62,2445.81,1.71961,2.38931,2.32493,0.01353,0.125,0.00858,0.00287,4.35218,3.32935,3.3419,0.000660299,0.000660299,0.000660299
63,2488.38,1.73181,2.30944,2.35614,0.01003,0.175,0.00928,0.00284,4.32862,3.29729,3.36714,0.000643795,0.000643795,0.000643795
64,2525.38,1.87916,2.3533,2.27899,0.0041,0.175,0.00368,0.00092,4.4318,3.50807,3.45094,0.000627292,0.000627292,0.000627292
65,2561.93,1.95154,2.28454,2.38737,0.00524,0.15,0.00351,0.00076,4.4511,3.81634,3.5014,0.000610789,0.000610789,0.000610789
66,2626.01,1.76469,2.26877,2.31143,0.00475,0.15,0.00385,0.00134,4.23636,3.90731,3.32612,0.000594286,0.000594286,0.000594286
67,2667.14,1.66245,2.11555,2.30387,0.00651,0.175,0.00589,0.00231,4.20854,3.90247,3.26722,0.000577782,0.000577782,0.000577782
68,2705.34,1.687,2.3294,2.24216,0.00477,0.15,0.00455,0.0016,4.19799,4.02662,3.211,0.000561279,0.000561279,0.000561279
69,2748.51,1.81783,2.26853,2.35863,0.00407,0.175,0.00346,0.00114,4.04436,3.996,3.09056,0.000544776,0.000544776,0.000544776
70,2788.39,1.67154,2.14874,2.19051,0.00647,0.325,0.00583,0.00144,3.995,3.88236,3.0108,0.000528272,0.000528272,0.000528272
71,2821.92,1.79607,2.36168,2.34762,0.00882,0.075,0.0068,0.00148,3.98313,3.79478,2.98411,0.000511769,0.000511769,0.000511769
72,2866.05,1.72554,2.25886,2.30126,0.51326,0.075,0.01075,0.00222,3.97978,3.79766,2.96432,0.000495266,0.000495266,0.000495266
73,2901.61,1.81004,2.30719,2.36329,0.50921,0.05,0.00453,0.00104,4.13391,4.19081,3.08598,0.000478762,0.000478762,0.000478762
74,2947.27,1.59898,2.22097,2.07724,0.51594,0.05,0.00461,0.00089,4.14222,4.26306,3.12571,0.000462259,0.000462259,0.000462259
75,2991.58,1.78495,2.44524,2.32257,0.5113,0.025,0.00564,0.00138,4.11515,4.17131,3.09342,0.000445756,0.000445756,0.000445756
76,3037.5,1.71964,2.11241,2.29718,0.51023,0.05,0.0099,0.00396,3.9543,4.06878,3.04706,0.000429253,0.000429253,0.000429253
77,3090.39,1.71051,2.15399,2.31407,0.51443,0.05,0.01213,0.00447,3.91732,3.96727,2.99454,0.000412749,0.000412749,0.000412749
78,3127.78,1.76068,2.27486,2.34992,0.54127,0.025,0.01478,0.00461,3.88892,4.0303,2.95754,0.000396246,0.000396246,0.000396246
79,3172.21,1.54866,2.14741,2.03462,0.53609,0.05,0.01867,0.00401,3.89149,4.04687,2.94771,0.000379743,0.000379743,0.000379743
80,3208.4,1.87697,2.16962,2.24026,0.53091,0.025,0.02919,0.00769,3.83873,3.9431,2.8888,0.000363239,0.000363239,0.000363239
81,3250.86,1.58731,2.20054,2.23709,0.52674,0.025,0.04058,0.01678,3.87946,3.88962,2.88823,0.000346736,0.000346736,0.000346736
82,3315.58,1.57802,2.15965,2.20272,0.53465,0.025,0.03674,0.01632,3.96757,3.83836,2.94411,0.000330233,0.000330233,0.000330233
83,3358.7,1.63356,2.02879,2.19004,0.54077,0.025,0.03613,0.01303,4.02605,3.78897,2.98944,0.000313729,0.000313729,0.000313729
84,3403.73,1.64511,2.12821,2.22369,0.53729,0.025,0.01633,0.00442,4.06344,3.70651,3.03997,0.000297226,0.000297226,0.000297226
85,3443.02,1.68633,2.09481,2.23481,0.50966,0.025,0.00811,0.00283,4.01936,3.75159,3.08275,0.000280723,0.000280723,0.000280723
86,3491.91,1.60044,2.0949,2.22549,0.51573,0.025,0.00732,0.00252,4.03945,3.65342,3.10077,0.00026422,0.00026422,0.00026422
87,3532.51,1.69072,2.08455,2.24749,0.52776,0.025,0.00783,0.00297,3.99333,3.58585,3.07415,0.000247716,0.000247716,0.000247716
88,3577.42,1.6457,2.0985,2.10213,0.57093,0.025,0.01789,0.00904,3.96255,3.41582,3.05964,0.000231213,0.000231213,0.000231213
89,3621.68,1.72756,2.13523,2.23692,0.52962,0.025,0.03901,0.02319,3.94451,3.35643,3.04957,0.00021471,0.00021471,0.00021471
90,3681.91,1.61302,2.02327,2.18114,0.53522,0.075,0.02338,0.00966,3.94909,3.38584,3.03951,0.000198206,0.000198206,0.000198206
91,3740.28,1.66239,2.0593,2.20468,0.53585,0.075,0.02128,0.00911,3.94852,3.41196,3.0244,0.000181703,0.000181703,0.000181703
92,3777.73,1.713,2.11122,2.31447,0.59497,0.025,0.01675,0.00732,3.94378,3.44874,2.99177,0.0001652,0.0001652,0.0001652
93,3821.21,1.54435,2.00106,2.18346,0.63431,0.025,0.02093,0.0104,3.9632,3.47546,3.00347,0.000148696,0.000148696,0.000148696
94,3860.93,1.58651,2.07962,2.13582,0.72687,0.025,0.03616,0.02169,3.93756,3.47717,2.99231,0.000132193,0.000132193,0.000132193
95,3894.69,1.69334,1.95593,2.26122,0.74397,0.025,0.03561,0.02185,3.92712,3.46275,2.99292,0.00011569,0.00011569,0.00011569
96,3938.5,1.6459,1.98662,2.14802,0.85067,0.025,0.03664,0.01943,3.90888,3.43528,2.98273,9.91865e-05,9.91865e-05,9.91865e-05
97,3981.2,1.6264,1.88423,2.059,0.85495,0.025,0.03733,0.02014,3.88412,3.36606,2.97193,8.26832e-05,8.26832e-05,8.26832e-05
98,4020.65,1.53417,2.00818,2.09197,0.83852,0.025,0.0362,0.01771,3.87563,3.33907,2.9643,6.61799e-05,6.61799e-05,6.61799e-05
99,4061.78,1.60432,1.99524,2.169,0.83381,0.025,0.03655,0.0174,3.88616,3.32812,2.9681,4.96766e-05,4.96766e-05,4.96766e-05
100,4105.25,1.42062,2.04239,2.06911,0.82698,0.025,0.03753,0.01538,3.90036,3.31408,2.96969,3.31733e-05,3.31733e-05,3.31733e-05
