epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1115.71,0.74788,0.70898,1.02436,0.93311,0.90838,0.95404,0.7954,0.56181,0.38741,0.80443,0.00024774,0.00024774,0.00024774
43,1145.35,0.70297,0.63747,0.98507,0.93665,0.90314,0.95497,0.80316,0.5557,0.38901,0.80419,0.000243611,0.000243611,0.000243611
44,1179.21,0.68993,0.63643,0.98613,0.94057,0.90468,0.95786,0.81222,0.54782,0.36585,0.80392,0.000239483,0.000239483,0.000239483
45,1213.79,0.70503,0.6573,1.00312,0.91026,0.91839,0.95712,0.80725,0.56026,0.37597,0.80464,0.000235355,0.000235355,0.000235355
46,1248.73,0.72537,0.65816,1.03061,0.89056,0.91275,0.95193,0.81166,0.52424,0.37441,0.80167,0.000231226,0.000231226,0.000231226
47,1277.37,0.6713,0.60951,0.97111,0.90656,0.93342,0.95825,0.8199,0.5172,0.35808,0.80148,0.000227098,0.000227098,0.000227098
48,1307.53,0.68265,0.63708,1.0025,0.93547,0.93375,0.96448,0.81585,0.55045,0.36097,0.80431,0.00022297,0.00022297,0.00022297
49,1340.19,0.68791,0.60926,0.99058,0.93668,0.92193,0.96305,0.82351,0.52711,0.35861,0.80241,0.000218842,0.000218842,0.000218842
50,1375.35,0.6993,0.61112,1.00412,0.96381,0.91407,0.97285,0.8322,0.52875,0.34306,0.80253,0.000214713,0.000214713,0.000214713
51,1408.16,0.68046,0.62277,0.99379,0.96311,0.93611,0.97732,0.83231,0.51883,0.33391,0.80196,0.000210585,0.000210585,0.000210585
52,1442.88,0.67552,0.6202,0.98795,0.956,0.95438,0.97916,0.82836,0.52603,0.33241,0.80226,0.000206457,0.000206457,0.000206457
53,1480.03,0.67987,0.60304,0.98345,0.95557,0.95537,0.97492,0.8205,0.56355,0.33609,0.80491,0.000202328,0.000202328,0.000202328
54,1517.27,0.70532,0.61353,0.98767,0.91289,0.93865,0.96509,0.81179,0.54935,0.34497,0.80369,0.0001982,0.0001982,0.0001982
55,1553.89,0.68254,0.6068,0.99994,0.93473,0.90615,0.96239,0.80152,0.56627,0.35027,0.80522,0.000194072,0.000194072,0.000194072
56,1585.12,0.64809,0.58816,0.9821,0.95408,0.89908,0.96181,0.79794,0.58497,0.36917,0.80679,0.000189943,0.000189943,0.000189943
57,1614.23,0.65621,0.58965,0.98254,0.93354,0.9276,0.96889,0.81283,0.54813,0.38565,0.80394,0.000185815,0.000185815,0.000185815
58,1643.88,0.67806,0.60945,0.97152,0.94766,0.93842,0.98019,0.82282,0.55304,0.38808,0.80453,0.000181687,0.000181687,0.000181687
59,1675.43,0.69195,0.61402,1.00575,0.95249,0.93393,0.98324,0.82825,0.53845,0.3911,0.80289,0.000177559,0.000177559,0.000177559
60,1706.44,0.67306,0.59137,0.99745,0.93032,0.95205,0.97968,0.82868,0.52354,0.35383,0.8013,0.00017343,0.00017343,0.00017343
61,1735.34,0.68163,0.59492,1.00618,0.95099,0.94244,0.97959,0.83376,0.52492,0.33375,0.80146,0.000169302,0.000169302,0.000169302
62,1764.91,0.64922,0.57092,0.98984,0.95501,0.94248,0.97945,0.81965,0.56732,0.32606,0.80487,0.000165174,0.000165174,0.000165174
63,1800.02,0.66309,0.58288,1.00038,0.94428,0.94834,0.97756,0.82191,0.56627,0.32411,0.80464,0.000161045,0.000161045,0.000161045
64,1828.59,0.63566,0.54786,0.96618,0.95523,0.95198,0.98036,0.83665,0.51877,0.31162,0.80121,0.000156917,0.000156917,0.000156917
