epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,715.282,0.84543,0.85559,1.06761,0.73965,0.82019,0.80015,0.67232,0.62666,0.48659,0.82055,0.00034456,0.00034456,0.00034456
30,741.824,0.84581,0.87801,1.06144,0.72185,0.84479,0.79682,0.66476,0.63311,0.48065,0.82064,0.00034258,0.00034258,0.00034258
31,768.801,0.82414,0.8546,1.07414,0.73257,0.86325,0.79629,0.65879,0.64402,0.47576,0.82205,0.0003406,0.0003406,0.0003406
32,794.96,0.80625,0.80734,1.05312,0.74813,0.85808,0.79558,0.66496,0.61617,0.46505,0.81852,0.00033862,0.00033862,0.00033862
33,824.868,0.79656,0.78896,1.02617,0.75839,0.84025,0.80911,0.67099,0.61681,0.46441,0.81841,0.00033664,0.00033664,0.00033664
34,853.852,0.77775,0.75605,1.02027,0.77329,0.85979,0.82663,0.68745,0.60252,0.44538,0.81582,0.00033466,0.00033466,0.00033466
35,881.117,0.76355,0.74087,1.01109,0.79546,0.86545,0.84095,0.70226,0.59425,0.43057,0.81426,0.00033268,0.00033268,0.00033268
36,908.64,0.81619,0.80534,1.05284,0.81553,0.83975,0.85088,0.7087,0.61539,0.44541,0.8161,0.0003307,0.0003307,0.0003307
37,936.336,0.76722,0.74678,1.03229,0.79669,0.84703,0.8461,0.70378,0.59368,0.43993,0.81306,0.00032872,0.00032872,0.00032872
38,965.04,0.82076,0.80027,1.05571,0.77189,0.84225,0.83605,0.69117,0.62762,0.45115,0.81585,0.00032674,0.00032674,0.00032674
39,992.758,0.75196,0.73656,1.01508,0.73324,0.86797,0.83073,0.6933,0.60791,0.45374,0.81461,0.00032476,0.00032476,0.00032476
40,1020.57,0.76876,0.73944,1.02078,0.78091,0.8806,0.86665,0.72034,0.58784,0.42174,0.81226,0.00032278,0.00032278,0.00032278
41,1048.88,0.77797,0.74507,1.02933,0.83638,0.87895,0.8896,0.73948,0.63012,0.42167,0.81632,0.0003208,0.0003208,0.0003208
42,1077.68,0.80487,0.78428,1.04085,0.82866,0.86715,0.89486,0.74247,0.62332,0.4326,0.81483,0.00031882,0.00031882,0.00031882
43,1106.14,0.77644,0.73256,1.02833,0.85799,0.84484,0.89587,0.73617,0.64525,0.42907,0.81747,0.00031684,0.00031684,0.00031684
44,1134.31,0.73108,0.67543,1.00154,0.83919,0.87358,0.89874,0.74891,0.60317,0.41063,0.81443,0.00031486,0.00031486,0.00031486
45,1162.43,0.7672,0.72225,1.03222,0.89863,0.86144,0.91027,0.75826,0.61238,0.42095,0.81418,0.00031288,0.00031288,0.00031288
46,1189.44,0.79639,0.75434,1.05771,0.86742,0.89014,0.91198,0.76295,0.59853,0.41342,0.81016,0.0003109,0.0003109,0.0003109
47,1216.39,0.71411,0.68746,0.98016,0.83525,0.90205,0.89627,0.7444,0.61036,0.42593,0.81175,0.00030892,0.00030892,0.00030892
48,1243.92,0.74536,0.71237,1.0245,0.83519,0.91298,0.89939,0.74511,0.63653,0.42015,0.81642,0.00030694,0.00030694,0.00030694
49,1271.89,0.75656,0.69725,1.015,0.88076,0.90999,0.9198,0.76726,0.60073,0.39909,0.81565,0.00030496,0.00030496,0.00030496
50,1299.49,0.73764,0.67991,1.01971,0.84614,0.91011,0.91621,0.76508,0.61034,0.40887,0.81487,0.00030298,0.00030298,0.00030298
51,1326.74,0.72734,0.67221,1.01001,0.88851,0.90324,0.9286,0.77423,0.61875,0.40106,0.81379,0.000301,0.000301,0.000301
52,1353.47,0.73345,0.68334,1.01564,0.89468,0.87172,0.92324,0.76776,0.62769,0.39928,0.81374,0.00029902,0.00029902,0.00029902
53,1381.02,0.72486,0.66493,1.00124,0.91515,0.87147,0.92813,0.76871,0.6193,0.39487,0.81425,0.00029704,0.00029704,0.00029704
54,1408.42,0.75513,0.69711,1.02362,0.8718,0.91231,0.93259,0.78059,0.60549,0.38111,0.81204,0.00029506,0.00029506,0.00029506
55,1436.47,0.75707,0.69603,1.02593,0.86035,0.89832,0.9316,0.7808,0.61956,0.38923,0.81344,0.00029308,0.00029308,0.00029308
56,1465.61,0.70868,0.64781,0.99683,0.84787,0.90476,0.93088,0.77209,0.62317,0.38844,0.81425,0.0002911,0.0002911,0.0002911
57,1493.55,0.71651,0.66344,1.00239,0.90784,0.88276,0.92888,0.77923,0.60945,0.38059,0.81189,0.00028912,0.00028912,0.00028912
58,1523.46,0.74739,0.67812,1.00331,0.91536,0.89761,0.93476,0.77345,0.62016,0.38411,0.8138,0.00028714,0.00028714,0.00028714
59,1550.49,0.74603,0.66472,1.02701,0.89899,0.92892,0.94221,0.77792,0.59477,0.3745,0.81166,0.00028516,0.00028516,0.00028516
60,1580.78,0.72436,0.65889,1.01742,0.88737,0.91163,0.94871,0.78415,0.59956,0.3812,0.81118,0.00028318,0.00028318,0.00028318
61,1609.89,0.74321,0.65972,1.0294,0.88877,0.92004,0.95101,0.79143,0.58763,0.37933,0.81023,0.0002812,0.0002812,0.0002812
62,1638.25,0.70373,0.61819,0.99479,0.89294,0.90303,0.94264,0.78359,0.60534,0.37401,0.81245,0.00027922,0.00027922,0.00027922
63,1666.79,0.69338,0.63656,1.01213,0.90374,0.88732,0.9424,0.78897,0.59404,0.37865,0.8118,0.00027724,0.00027724,0.00027724
64,1699.28,0.70476,0.61841,0.99161,0.90842,0.91681,0.95817,0.80239,0.58394,0.36375,0.8108,0.00027526,0.00027526,0.00027526
65,1731.79,0.71467,0.61106,0.9918,0.94547,0.90989,0.95987,0.80842,0.5734,0.35652,0.80974,0.00027328,0.00027328,0.00027328
66,1759.94,0.69251,0.62183,0.99736,0.92285,0.91262,0.9519,0.80088,0.60241,0.35851,0.81135,0.0002713,0.0002713,0.0002713
67,1790.89,0.73044,0.63606,1.01273,0.94587,0.91905,0.96694,0.81085,0.57716,0.34347,0.80981,0.00026932,0.00026932,0.00026932
68,1820.09,0.7328,0.64052,1.01723,0.95012,0.93312,0.96139,0.80488,0.56233,0.3426,0.81058,0.00026734,0.00026734,0.00026734
69,1850.53,0.70576,0.62583,1.0001,0.96167,0.92425,0.96724,0.80415,0.59806,0.34322,0.81345,0.00026536,0.00026536,0.00026536
70,1880.51,0.69706,0.6147,0.99706,0.96065,0.92377,0.97076,0.81012,0.60054,0.35047,0.81437,0.00026338,0.00026338,0.00026338
71,1909.58,0.70423,0.60867,1.00059,0.93646,0.9354,0.96767,0.80534,0.59487,0.35241,0.81414,0.0002614,0.0002614,0.0002614
72,1939.28,0.68502,0.60577,0.98672,0.9512,0.94639,0.97341,0.80125,0.62943,0.34307,0.81907,0.00025942,0.00025942,0.00025942
73,1969.67,0.71913,0.62282,1.01078,0.96381,0.94047,0.96565,0.79556,0.64116,0.34479,0.81962,0.00025744,0.00025744,0.00025744
74,1997.67,0.70232,0.60923,1.00691,0.94318,0.93755,0.95981,0.7908,0.62436,0.34069,0.81905,0.00025546,0.00025546,0.00025546
75,2027.6,0.67348,0.58035,0.97853,0.95212,0.92839,0.95896,0.78681,0.62237,0.34279,0.82095,0.00025348,0.00025348,0.00025348
76,2057.05,0.71718,0.61564,0.99842,0.93468,0.92618,0.9464,0.78157,0.63436,0.34875,0.82141,0.0002515,0.0002515,0.0002515
77,2085.09,0.71959,0.60903,1.00204,0.92432,0.93912,0.94916,0.78971,0.61859,0.34174,0.81804,0.00024952,0.00024952,0.00024952
78,2115.1,0.67578,0.58022,0.97885,0.95759,0.93566,0.96982,0.79429,0.60389,0.34285,0.81521,0.00024754,0.00024754,0.00024754
79,2144.39,0.67343,0.58992,0.99979,0.95103,0.9346,0.97214,0.79572,0.61777,0.34484,0.81541,0.00024556,0.00024556,0.00024556
80,2173.35,0.67571,0.57267,0.97417,0.93215,0.9564,0.97563,0.81095,0.61091,0.3367,0.81296,0.00024358,0.00024358,0.00024358
81,2202.77,0.71615,0.6097,1.00282,0.93861,0.95824,0.97394,0.82426,0.57286,0.33171,0.80767,0.0002416,0.0002416,0.0002416
82,2234.08,0.69566,0.57757,0.97525,0.94472,0.93094,0.97227,0.81649,0.60424,0.33654,0.80948,0.00023962,0.00023962,0.00023962
83,2262.43,0.68792,0.57261,0.98764,0.92866,0.94031,0.96787,0.81225,0.61649,0.34475,0.81081,0.00023764,0.00023764,0.00023764
84,2293.45,0.67434,0.5826,0.99034,0.94214,0.93936,0.9727,0.82195,0.57608,0.33757,0.80671,0.00023566,0.00023566,0.00023566
85,2323.8,0.67706,0.58145,0.99975,0.95272,0.94791,0.97911,0.82904,0.58399,0.32071,0.80762,0.00023368,0.00023368,0.00023368
86,2353.1,0.67731,0.57199,0.98958,0.96414,0.94295,0.97895,0.82482,0.60342,0.32622,0.80858,0.0002317,0.0002317,0.0002317
87,2384.24,0.66818,0.56117,0.97599,0.96142,0.94429,0.97903,0.82439,0.59923,0.32743,0.8081,0.00022972,0.00022972,0.00022972
88,2413.7,0.68818,0.58374,0.98801,0.95114,0.96031,0.98276,0.832,0.56476,0.31792,0.80674,0.00022774,0.00022774,0.00022774
89,2441.27,0.66225,0.55928,0.98463,0.96181,0.9596,0.98427,0.83632,0.55379,0.31919,0.80595,0.00022576,0.00022576,0.00022576
90,2470.53,0.67625,0.5706,0.99428,0.94973,0.95389,0.98208,0.82225,0.61104,0.33167,0.81077,0.00022378,0.00022378,0.00022378
91,2500.56,0.68901,0.59874,0.99085,0.95199,0.95156,0.98113,0.81913,0.61084,0.33061,0.81176,0.0002218,0.0002218,0.0002218
92,2530.73,0.67701,0.58769,0.99693,0.94724,0.9645,0.98562,0.83415,0.56121,0.31574,0.80736,0.00021982,0.00021982,0.00021982
93,2563.1,0.66927,0.55873,0.98868,0.94359,0.96942,0.98261,0.82712,0.57864,0.31686,0.8079,0.00021784,0.00021784,0.00021784
94,2600.27,0.69195,0.59339,0.99688,0.95279,0.94832,0.97485,0.81732,0.59241,0.33338,0.80852,0.00021586,0.00021586,0.00021586
95,2642.06,0.69374,0.58195,1.00118,0.95416,0.95126,0.97499,0.81573,0.59207,0.33742,0.80865,0.00021388,0.00021388,0.00021388
96,2673.26,0.65573,0.54102,0.97828,0.9444,0.93454,0.97529,0.81554,0.57456,0.33878,0.80872,0.0002119,0.0002119,0.0002119
97,2704.87,0.66974,0.55623,0.97322,0.96835,0.95023,0.98327,0.82655,0.58869,0.31658,0.80881,0.00020992,0.00020992,0.00020992
98,2735.07,0.67196,0.57653,0.9843,0.96104,0.94009,0.981,0.81927,0.60873,0.32628,0.80988,0.00020794,0.00020794,0.00020794
99,2764.55,0.69659,0.58551,1.01057,0.95326,0.93198,0.97743,0.81887,0.58895,0.33314,0.80878,0.00020596,0.00020596,0.00020596
100,2794.7,0.65698,0.55627,0.9926,0.96533,0.93577,0.98522,0.82089,0.59498,0.33433,0.80935,0.00020398,0.00020398,0.00020398
101,2826.78,0.65881,0.55741,0.99225,0.96713,0.95328,0.98817,0.81898,0.60558,0.332,0.81087,0.000202,0.000202,0.000202
102,2859.6,0.65913,0.56245,0.979,0.95803,0.97174,0.98788,0.82315,0.59374,0.3136,0.81013,0.00020002,0.00020002,0.00020002
103,2893.2,0.64423,0.54743,0.98964,0.95324,0.97537,0.9886,0.82267,0.59158,0.30823,0.80985,0.00019804,0.00019804,0.00019804
104,2923.18,0.67779,0.56472,0.99656,0.9671,0.95955,0.9884,0.82656,0.59091,0.30804,0.80968,0.00019606,0.00019606,0.00019606
105,2956.07,0.66093,0.56509,0.98377,0.95308,0.9639,0.98425,0.83104,0.57734,0.31114,0.80754,0.00019408,0.00019408,0.00019408
106,2985.53,0.67433,0.55766,0.9703,0.96281,0.97824,0.98988,0.83469,0.58267,0.31175,0.80746,0.0001921,0.0001921,0.0001921
107,3016.61,0.63907,0.54217,0.97075,0.97345,0.96692,0.9906,0.83394,0.58671,0.30781,0.80806,0.00019012,0.00019012,0.00019012
108,3045.05,0.64934,0.5433,0.96786,0.96087,0.98017,0.98974,0.82608,0.58074,0.30364,0.80822,0.00018814,0.00018814,0.00018814
109,3076.36,0.68045,0.56438,0.99858,0.96525,0.95714,0.98775,0.82386,0.58173,0.31072,0.80964,0.00018616,0.00018616,0.00018616
